LoveOMeter_button.py,3,1000,0,1000,90.32258064516128,43.43457794189453
LoveOMeter_button.py,3,1000,1,1000,80.64516129032258,45.274641275405884
LoveOMeter_button.py,3,1000,2,1000,80.64516129032258,45.10021662712097
LoveOMeter_button.py,3,1000,3,1000,80.64516129032258,45.230573654174805
LoveOMeter_button.py,3,1000,4,1000,80.64516129032258,45.30356240272522
LoveOMeter_button.py,3,1000,5,1000,80.64516129032258,46.53262209892273
LoveOMeter_button.py,3,1000,6,1000,80.64516129032258,46.03686881065369
LoveOMeter_button.py,3,1000,7,1000,80.64516129032258,46.281301736831665
LoveOMeter_button.py,3,1000,8,1000,80.64516129032258,45.560932636260986
LoveOMeter_button.py,3,1000,9,1000,80.64516129032258,45.88988637924194
LoveOMeter_button.py,10,1000,0,1000,90.32258064516128,63.05256128311157
LoveOMeter_button.py,10,1000,1,1000,90.32258064516128,72.86441135406494
LoveOMeter_button.py,12,1000,0,1000,90.32258064516128,67.12126588821411
LoveOMeter_button.py,12,1000,1,1000,90.32258064516128,60.94552516937256
LoveOMeter_button.py,12,1000,2,1000,90.32258064516128,57.56121611595154
LoveOMeter_button.py,12,1000,3,1000,90.32258064516128,60.99603796005249
LoveOMeter_button.py,12,1000,4,1000,90.32258064516128,57.49496006965637
LoveOMeter_button.py,12,1000,5,1000,90.32258064516128,57.97745108604431
LoveOMeter_button.py,12,1000,6,1000,90.32258064516128,65.21993803977966
LoveOMeter_button.py,12,1000,7,1000,90.32258064516128,76.51853966712952
LoveOMeter_button.py,12,1000,8,1000,90.32258064516128,74.56420683860779
LoveOMeter_button.py,12,1000,9,1000,90.32258064516128,75.60390090942383
