Button.py,3,8,0,0,100.0,0.19514131546020508
Button.py,3,8,1,0,100.0,0.1627943515777588
Button.py,3,8,2,0,100.0,0.15378928184509277
Button.py,3,8,3,0,100.0,0.18478918075561523
Button.py,3,8,4,0,100.0,0.1173853874206543
Button.py,3,8,5,0,100.0,0.16937494277954102
Button.py,3,8,6,0,100.0,0.1391763687133789
Button.py,3,8,7,0,100.0,0.24209094047546387
Button.py,3,8,8,0,100.0,0.15517687797546387
Button.py,3,8,9,0,100.0,0.15024638175964355
Button.py,3,6,0,0,100.0,0.14204812049865723
Button.py,3,6,1,0,100.0,0.16672015190124512
Button.py,3,6,2,0,100.0,0.12749314308166504
Button.py,3,6,3,0,100.0,0.16055727005004883
Button.py,3,6,4,0,100.0,0.13349270820617676
Button.py,3,6,5,0,100.0,0.18177485466003418
Button.py,3,6,6,0,100.0,0.15159058570861816
Button.py,3,6,7,0,100.0,0.21636176109313965
Button.py,3,6,8,0,100.0,0.15846586227416992
Button.py,3,6,9,0,100.0,0.15346217155456543
Button.py,3,10,0,0,100.0,0.12669849395751953
Button.py,3,10,1,0,100.0,0.16349124908447266
Button.py,3,10,2,0,100.0,0.13560795783996582
Button.py,3,10,3,0,100.0,0.1553046703338623
Button.py,3,10,4,0,100.0,0.12965989112854004
Button.py,3,10,5,0,100.0,0.18495464324951172
Button.py,3,10,6,0,100.0,0.12416577339172363
Button.py,3,10,7,0,100.0,0.19217801094055176
Button.py,3,10,8,0,100.0,0.15036582946777344
Button.py,3,10,9,0,100.0,0.1716160774230957
