SegmentDisplay.py,3,8,0,0,100.0,0.41033053398132324
SegmentDisplay.py,3,8,1,100,93.33333333333333,28.60153079032898
SegmentDisplay.py,3,8,2,0,100.0,0.2888469696044922
SegmentDisplay.py,3,8,3,0,100.0,0.16513419151306152
SegmentDisplay.py,3,8,4,0,100.0,0.17194342613220215
SegmentDisplay.py,3,8,5,4,100.0,1.4385943412780762
SegmentDisplay.py,3,8,6,0,100.0,0.24821186065673828
SegmentDisplay.py,3,8,7,0,100.0,0.27854251861572266
SegmentDisplay.py,3,8,8,1,100.0,0.6692485809326172
SegmentDisplay.py,3,8,9,0,100.0,0.2880897521972656
SegmentDisplay.py,3,6,0,3,100.0,0.8975903987884521
SegmentDisplay.py,3,6,1,5,100.0,1.275287389755249
SegmentDisplay.py,3,6,2,0,100.0,0.27457761764526367
SegmentDisplay.py,3,6,3,0,100.0,0.16924476623535156
SegmentDisplay.py,3,6,4,0,100.0,0.16912603378295898
SegmentDisplay.py,3,6,5,10,100.0,2.3536312580108643
SegmentDisplay.py,3,6,6,0,100.0,0.25519323348999023
SegmentDisplay.py,3,6,7,0,100.0,0.2497267723083496
SegmentDisplay.py,3,6,8,13,100.0,2.797684669494629
SegmentDisplay.py,3,6,9,0,100.0,0.2948122024536133
SegmentDisplay.py,3,10,0,0,100.0,0.36790037155151367
SegmentDisplay.py,3,10,1,1,100.0,0.7910306453704834
SegmentDisplay.py,3,10,2,0,100.0,0.2594141960144043
SegmentDisplay.py,3,10,3,0,100.0,0.20946192741394043
SegmentDisplay.py,3,10,4,0,100.0,0.18439507484436035
SegmentDisplay.py,3,10,5,6,100.0,2.483757257461548
SegmentDisplay.py,3,10,6,0,100.0,0.2431201934814453
SegmentDisplay.py,3,10,7,0,100.0,0.24283671379089355
SegmentDisplay.py,3,10,8,1,100.0,0.8636922836303711
SegmentDisplay.py,3,10,9,0,100.0,0.31548213958740234
