StateChangeDetection.py,3,8,0,0,100.0,0.3201577663421631
StateChangeDetection.py,3,8,1,100,93.75,22.26503872871399
StateChangeDetection.py,3,8,2,0,100.0,0.23938584327697754
StateChangeDetection.py,3,8,3,0,100.0,0.14320683479309082
StateChangeDetection.py,3,8,4,0,100.0,0.13412261009216309
StateChangeDetection.py,3,8,5,13,100.0,3.0849905014038086
StateChangeDetection.py,3,8,6,0,100.0,0.25009751319885254
StateChangeDetection.py,3,8,7,0,100.0,0.1991596221923828
StateChangeDetection.py,3,8,8,1,100.0,0.5242457389831543
StateChangeDetection.py,3,8,9,0,100.0,0.26170778274536133
StateChangeDetection.py,3,6,0,3,100.0,0.6612269878387451
StateChangeDetection.py,3,6,1,4,100.0,0.8852534294128418
StateChangeDetection.py,3,6,2,0,100.0,0.22876811027526855
StateChangeDetection.py,3,6,3,0,100.0,0.15818166732788086
StateChangeDetection.py,3,6,4,0,100.0,0.15950655937194824
StateChangeDetection.py,3,6,5,10,100.0,1.9175560474395752
StateChangeDetection.py,3,6,6,0,100.0,0.1777346134185791
StateChangeDetection.py,3,6,7,0,100.0,0.21543073654174805
StateChangeDetection.py,3,6,8,13,100.0,2.3798742294311523
StateChangeDetection.py,3,6,9,0,100.0,0.24278688430786133
StateChangeDetection.py,3,10,0,0,100.0,0.3138248920440674
StateChangeDetection.py,3,10,1,1,100.0,0.6446623802185059
StateChangeDetection.py,3,10,2,0,100.0,0.22379302978515625
StateChangeDetection.py,3,10,3,0,100.0,0.1459207534790039
StateChangeDetection.py,3,10,4,0,100.0,0.16196084022521973
StateChangeDetection.py,3,10,5,0,100.0,0.35945916175842285
StateChangeDetection.py,3,10,6,0,100.0,0.21141457557678223
StateChangeDetection.py,3,10,7,0,100.0,0.2053520679473877
StateChangeDetection.py,3,10,8,1,100.0,0.6386508941650391
StateChangeDetection.py,3,10,9,0,100.0,0.25113797187805176
